Product Id,Product Handle,Product Title,Product Status,Product Description,Product Subtitle,Product External Id,Product Thumbnail,Product Collection Id,Product Type Id,Product Created At,Product Deleted At,Product Discountable,Product Height,Product Hs Code,Product Image 1,Product Image 2,Product Image 3,Product Image 4,Product Image 5,Product Is Giftcard,Product Length,Product Material,Product Mid Code,Product Origin Country,Product Sales Channel 1,Product Sales Channel 2,Product Updated At,Product Weight,Product Width,Variant Id,Variant Title,Variant Sku,Variant Upc,Variant Ean,Variant Hs Code,Variant Mid Code,Variant Manage Inventory,Variant Allow Backorder,Variant Barcode,Variant Created At,Variant Deleted At,Variant Height,Variant Length,Variant Material,Variant Metadata,Variant Option 1 Name,Variant Option 1 Value,Variant Option 2 Name,Variant Option 2 Value,Variant Origin Country,Variant Price EUR,Variant Price Europe [EUR],Variant Price INR,Variant Price USD,Variant Product Id,Variant Updated At,Variant Variant Rank,Variant Weight,Variant Width
prod_01K87EC5XFZB2PK41FYEQ9QFX1,allen-solly,Allen Solly,published,,Allen Solly Pastel Handkerchief- Pack of 6,,http://localhost:9000/static/1761186551719-variation_2274_1.jpg,pcol_01K85E4ZSQDQG642QRMBXC6WRM,,2025-10-23T02:29:11.728Z,,true,,,http://localhost:9000/static/1761186551719-variation_2274_1.jpg,http://localhost:9000/static/1761186551719-variation_2274_2.jpg,http://localhost:9000/static/1761186551719-variation_2274_3.jpg,http://localhost:9000/static/1761186551719-variation_2274_5.jpg,http://localhost:9000/static/1761186551719-variation_2274_7.jpg,false,,,,,sc_01K85E4ZPNYFX3324MQKADDBPG,sc_01K8J4K5XV75MHHNB8V5CFY5YM,2025-10-23T02:29:11.728Z,,,variant_01K87EC5Z32KSC9TG931376AQJ,Green / Large,,,,,,false,false,,2025-10-23T02:29:11.780Z,,,,,,Color,Green,Size,Large,,10,10,,15,prod_01K87EC5XFZB2PK41FYEQ9QFX1,2025-10-23T02:29:11.780Z,8,,
prod_01K87EC5XFZB2PK41FYEQ9QFX1,allen-solly,Allen Solly,published,,Allen Solly Pastel Handkerchief- Pack of 6,,http://localhost:9000/static/1761186551719-variation_2274_1.jpg,pcol_01K85E4ZSQDQG642QRMBXC6WRM,,2025-10-23T02:29:11.728Z,,true,,,http://localhost:9000/static/1761186551719-variation_2274_1.jpg,http://localhost:9000/static/1761186551719-variation_2274_2.jpg,http://localhost:9000/static/1761186551719-variation_2274_3.jpg,http://localhost:9000/static/1761186551719-variation_2274_5.jpg,http://localhost:9000/static/1761186551719-variation_2274_7.jpg,false,,,,,sc_01K85E4ZPNYFX3324MQKADDBPG,sc_01K8J4K5XV75MHHNB8V5CFY5YM,2025-10-23T02:29:11.728Z,,,variant_01K87EC5Z34KQCJP315QACW8EZ,Red / Large,,,,,,false,false,,2025-10-23T02:29:11.780Z,,,,,,Color,Red,Size,Large,,10,10,,15,prod_01K87EC5XFZB2PK41FYEQ9QFX1,2025-10-23T02:29:11.780Z,6,,
prod_01K87EC5XFZB2PK41FYEQ9QFX1,allen-solly,Allen Solly,published,,Allen Solly Pastel Handkerchief- Pack of 6,,http://localhost:9000/static/1761186551719-variation_2274_1.jpg,pcol_01K85E4ZSQDQG642QRMBXC6WRM,,2025-10-23T02:29:11.728Z,,true,,,http://localhost:9000/static/1761186551719-variation_2274_1.jpg,http://localhost:9000/static/1761186551719-variation_2274_2.jpg,http://localhost:9000/static/1761186551719-variation_2274_3.jpg,http://localhost:9000/static/1761186551719-variation_2274_5.jpg,http://localhost:9000/static/1761186551719-variation_2274_7.jpg,false,,,,,sc_01K85E4ZPNYFX3324MQKADDBPG,sc_01K8J4K5XV75MHHNB8V5CFY5YM,2025-10-23T02:29:11.728Z,,,variant_01K87EC5Z34XZAWZ0PR96NP5ET,Blue / Medium,,,,,,false,false,,2025-10-23T02:29:11.780Z,,,,,,Color,Blue,Size,Medium,,10,10,,15,prod_01K87EC5XFZB2PK41FYEQ9QFX1,2025-10-23T02:29:11.780Z,4,,
prod_01K87EC5XFZB2PK41FYEQ9QFX1,allen-solly,Allen Solly,published,,Allen Solly Pastel Handkerchief- Pack of 6,,http://localhost:9000/static/1761186551719-variation_2274_1.jpg,pcol_01K85E4ZSQDQG642QRMBXC6WRM,,2025-10-23T02:29:11.728Z,,true,,,http://localhost:9000/static/1761186551719-variation_2274_1.jpg,http://localhost:9000/static/1761186551719-variation_2274_2.jpg,http://localhost:9000/static/1761186551719-variation_2274_3.jpg,http://localhost:9000/static/1761186551719-variation_2274_5.jpg,http://localhost:9000/static/1761186551719-variation_2274_7.jpg,false,,,,,sc_01K85E4ZPNYFX3324MQKADDBPG,sc_01K8J4K5XV75MHHNB8V5CFY5YM,2025-10-23T02:29:11.728Z,,,variant_01K87EC5Z3637SARK9HSC6AGQD,Green / Small,,,,,,false,false,,2025-10-23T02:29:11.780Z,,,,,,Color,Green,Size,Small,,10,10,,15,prod_01K87EC5XFZB2PK41FYEQ9QFX1,2025-10-23T02:29:11.780Z,2,,
prod_01K87EC5XFZB2PK41FYEQ9QFX1,allen-solly,Allen Solly,published,,Allen Solly Pastel Handkerchief- Pack of 6,,http://localhost:9000/static/1761186551719-variation_2274_1.jpg,pcol_01K85E4ZSQDQG642QRMBXC6WRM,,2025-10-23T02:29:11.728Z,,true,,,http://localhost:9000/static/1761186551719-variation_2274_1.jpg,http://localhost:9000/static/1761186551719-variation_2274_2.jpg,http://localhost:9000/static/1761186551719-variation_2274_3.jpg,http://localhost:9000/static/1761186551719-variation_2274_5.jpg,http://localhost:9000/static/1761186551719-variation_2274_7.jpg,false,,,,,sc_01K85E4ZPNYFX3324MQKADDBPG,sc_01K8J4K5XV75MHHNB8V5CFY5YM,2025-10-23T02:29:11.728Z,,,variant_01K87EC5Z3KBG9RSVV8KYFV4HV,Green / Medium,,,,,,false,false,,2025-10-23T02:29:11.780Z,,,,,,Color,Green,Size,Medium,,10,10,,15,prod_01K87EC5XFZB2PK41FYEQ9QFX1,2025-10-23T02:29:11.780Z,5,,
prod_01K87EC5XFZB2PK41FYEQ9QFX1,allen-solly,Allen Solly,published,,Allen Solly Pastel Handkerchief- Pack of 6,,http://localhost:9000/static/1761186551719-variation_2274_1.jpg,pcol_01K85E4ZSQDQG642QRMBXC6WRM,,2025-10-23T02:29:11.728Z,,true,,,http://localhost:9000/static/1761186551719-variation_2274_1.jpg,http://localhost:9000/static/1761186551719-variation_2274_2.jpg,http://localhost:9000/static/1761186551719-variation_2274_3.jpg,http://localhost:9000/static/1761186551719-variation_2274_5.jpg,http://localhost:9000/static/1761186551719-variation_2274_7.jpg,false,,,,,sc_01K85E4ZPNYFX3324MQKADDBPG,sc_01K8J4K5XV75MHHNB8V5CFY5YM,2025-10-23T02:29:11.728Z,,,variant_01K87EC5Z3MX4CYNE4MDWX8EX9,Blue / Small,,,,,,false,false,,2025-10-23T02:29:11.780Z,,,,,,Color,Blue,Size,Small,,10,10,,15,prod_01K87EC5XFZB2PK41FYEQ9QFX1,2025-10-23T02:29:11.780Z,1,,
prod_01K87EC5XFZB2PK41FYEQ9QFX1,allen-solly,Allen Solly,published,,Allen Solly Pastel Handkerchief- Pack of 6,,http://localhost:9000/static/1761186551719-variation_2274_1.jpg,pcol_01K85E4ZSQDQG642QRMBXC6WRM,,2025-10-23T02:29:11.728Z,,true,,,http://localhost:9000/static/1761186551719-variation_2274_1.jpg,http://localhost:9000/static/1761186551719-variation_2274_2.jpg,http://localhost:9000/static/1761186551719-variation_2274_3.jpg,http://localhost:9000/static/1761186551719-variation_2274_5.jpg,http://localhost:9000/static/1761186551719-variation_2274_7.jpg,false,,,,,sc_01K85E4ZPNYFX3324MQKADDBPG,sc_01K8J4K5XV75MHHNB8V5CFY5YM,2025-10-23T02:29:11.728Z,,,variant_01K87EC5Z3R56G12KN80BHS5EK,Blue / Large,,,,,,false,false,,2025-10-23T02:29:11.780Z,,,,,,Color,Blue,Size,Large,,10,10,,15,prod_01K87EC5XFZB2PK41FYEQ9QFX1,2025-10-23T02:29:11.780Z,7,,
prod_01K87EC5XFZB2PK41FYEQ9QFX1,allen-solly,Allen Solly,published,,Allen Solly Pastel Handkerchief- Pack of 6,,http://localhost:9000/static/1761186551719-variation_2274_1.jpg,pcol_01K85E4ZSQDQG642QRMBXC6WRM,,2025-10-23T02:29:11.728Z,,true,,,http://localhost:9000/static/1761186551719-variation_2274_1.jpg,http://localhost:9000/static/1761186551719-variation_2274_2.jpg,http://localhost:9000/static/1761186551719-variation_2274_3.jpg,http://localhost:9000/static/1761186551719-variation_2274_5.jpg,http://localhost:9000/static/1761186551719-variation_2274_7.jpg,false,,,,,sc_01K85E4ZPNYFX3324MQKADDBPG,sc_01K8J4K5XV75MHHNB8V5CFY5YM,2025-10-23T02:29:11.728Z,,,variant_01K87EC5Z3RZXKRPDZJZW8XRA2,Red / Medium,,,,,,false,false,,2025-10-23T02:29:11.780Z,,,,,,Color,Red,Size,Medium,,10,10,,15,prod_01K87EC5XFZB2PK41FYEQ9QFX1,2025-10-23T02:29:11.780Z,3,,
prod_01K87EC5XFZB2PK41FYEQ9QFX1,allen-solly,Allen Solly,published,,Allen Solly Pastel Handkerchief- Pack of 6,,http://localhost:9000/static/1761186551719-variation_2274_1.jpg,pcol_01K85E4ZSQDQG642QRMBXC6WRM,,2025-10-23T02:29:11.728Z,,true,,,http://localhost:9000/static/1761186551719-variation_2274_1.jpg,http://localhost:9000/static/1761186551719-variation_2274_2.jpg,http://localhost:9000/static/1761186551719-variation_2274_3.jpg,http://localhost:9000/static/1761186551719-variation_2274_5.jpg,http://localhost:9000/static/1761186551719-variation_2274_7.jpg,false,,,,,sc_01K85E4ZPNYFX3324MQKADDBPG,sc_01K8J4K5XV75MHHNB8V5CFY5YM,2025-10-23T02:29:11.728Z,,,variant_01K87EC5Z3SJF8J09VF4BCJ30M,Red / Small,,,,,,true,false,,2025-10-23T02:29:11.780Z,,,,,,Color,Red,Size,Small,,10,10,300,15,prod_01K87EC5XFZB2PK41FYEQ9QFX1,2025-10-23T02:29:11.780Z,0,,
